S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,Target
1.542857,0.1371429,-0.9142857,1.533333,0.2181818,-1.678788,0.56,-0.2266667,-2.24,-1.040816,0.9285714,0.6122449,0.3888889,0.7962963,-0.7222222,-1.874687,0.8546366,0.112782,-1.50641,1.173077,-1.660256,-0.4607843,0.6372549,0.1813725,-0.1282051,0.1641026,1.051282,-0.1770833,1.557292,-0.03125,0.8011696,0.8187135,-0.9824561,-0.4886364,0.4431818,0.6590909,0.475,1.425,0.03333333,-0.8802083,0.4947917,-0.8229167,-1.707895,0.7105263,0.8552632,-0.1103896,0.913961,-0.5665584,-0.9777778,0.9444444,-1.714815,2.166667,-0.5729167,-2.453125,1.314815,0.1759259,0.02160494,0.8666667,-0.3684211,-1.463158,1
2.006944,-0.125,1.12963,3.49375,0.990625,1.309375,-0.08363636,1.64,1.650909,-0.09090909,0.1909091,-5,0.09057971,1.047101,-0.8949275,0.3333333,0.2569444,-0.4861111,1.960784,2.259804,1.47549,-1.014286,0.6285714,0.8,0.66,-1.38,-2.506667,-1.331731,-0.9182692,-1.413462,1.434524,-0.4880952,-2.589286,0.75,0.28,-0.61,1.131868,-1.725275,4.582418,-0.1851852,-1.018519,1.222222,0.974026,0.5064935,2.396104,-0.3904762,0.02857143,-1.138095,-1.07,3.23,1.51,1.651852,-0.1481481,-2.688889,-2.990476,0.3666667,-2.233333,-2.722222,-2.380952,-0.8730159,1
2.2125,-0.2083333,-1.829167,1.847953,2.055556,1.114035,0.9327731,0.5210084,3.07563,0.5083333,1.158333,-0.04583333,1.033613,0.6890756,0.8235294,0.7727273,0.05194805,-1.785714,0.5,0.6538462,1.548077,-1.5,-0.6538462,-0.5879121,-2.175758,-1.981818,-1.333333,-0.1425339,0.6108597,0.7511312,1.272727,-1.272727,-0.5,2.454545,-0.7727273,-0.3295455,0.6734694,-0.8367347,-0.1836735,-0.14,-0.68,-6.48,-0.1038961,-0.1428571,-4.545455,-1.080214,0.1818182,-0.8930481,-1.755656,-0.1040724,-1.411765,-0.765873,0.5,0.8373016,-0.06862745,0.6127451,-0.995098,0.9083333,1.566667,0.1833333,1
0.4,0.3714286,-0.3928571,0.7428571,-1.27619,-0.8809524,0.03208556,0.2442068,0.6381462,-0.6625,-0.4625,-1.7375,-1.096154,0.474359,1.628205,0.3036437,-0.51417,0.388664,0.6813187,2.978022,1.098901,1.045918,0.3622449,2.806122,1.435897,1.205128,2.119658,-1.064935,-1.363636,-0.05194805,-1.022222,0.6611111,1.216667,1.614286,-0.1714286,0.1,-1.348485,-1.787879,0.2272727,0.6470588,-0.3303167,1.493213,-0.9833333,-0.2111111,0.1777778,-0.6923077,0.260355,1.940828,-0.9415584,1.324675,1.298701,-0.7777778,-0.1825397,-0.702381,-1.551471,0.9852941,0.7830882,-0.739645,-0.2781065,-2.136095,1
-3.875,-1,-1.282895,-1.309524,-1.460317,-2.666667,-1.848684,0.03947368,0.5657895,-2.901515,-0.3787879,-2.962121,-1.052941,-0.4176471,-1.911765,0.3030303,-0.8080808,-0.6363636,1.434343,-0.4646465,-0.8484848,0.6176471,-0.9411765,0.2867647,0.7211538,-2.086538,-2.769231,-2.932143,-1.182143,-1.435714,-0.7361111,-1.194444,1.319444,-3.011111,-1.055556,-0.03333333,-2.511364,-1.465909,-2.488636,-1.75,0.3166667,-3.2,-1.462963,-0.9722222,-0.3518519,0.7936508,0.3214286,0.6984127,-0.45,-0.33,-0.08,1.186364,-1.336364,-0.1636364,0.05729167,-2.744792,-0.5572917,-0.78125,-0.6041667,0.5,1
1.995192,-2,-0.1923077,-2.280952,-0.4761905,-1.290476,-1.65625,0.9,-3.40625,-1.628788,-1.371212,1.05303,-0.02727273,-1.381818,0.3818182,-2.527778,-0.3611111,-0.6458333,-1.013889,0.5694444,-2.069444,-0.5594406,-1.195804,-1.909091,-2.319444,-2.027778,0.4166667,-1.792308,-1.907692,-1.338462,-1.589286,-0.9464286,-0.625,0.1041667,-0.3020833,-1.1875,-3.38,-0.06,-3.2,1.430556,-2.083333,2.194444,0.1190476,-1.565476,-0.4583333,-2.10989,-0.2087912,-0.04395604,1.05,-2.29375,0.7125,0.7936508,-0.2460317,-0.9365079,-1.177515,-2.248521,-1.508876,-0.9739583,0.203125,-0.3229167,1
1.052381,-1.395238,-0.8190476,-1.370629,-0.5874126,-0.3846154,0.2769231,0.6461538,1.115385,-2.279762,0.4404762,-2.25,2.306818,-0.4886364,-0.2272727,-3.75,-0.1875,-0.3125,1.174603,0.6825397,-0.5079365,-1.87987,0.02597403,-0.8084416,-1.459259,-0.7037037,-1.725926,-2.615385,-1.478022,-0.1978022,-1.861111,-1.430556,-0.875,-3.4375,-0.703125,0.703125,-1.91358,-0.3950617,0.9506173,2.442308,-1.423077,0.01923077,2.042735,-0.5982906,-1.324786,-1.579882,-1.201183,-0.556213,-2.195238,0.7238095,0.2904762,-0.7222222,-0.9166667,-0.009259259,-1.683258,-1.303167,-2.361991,0.5746606,-0.6063348,-1.21267,1
1.014006,-0.5154062,-2.011204,-0.1136364,-2.193182,-0.9545455,-1.263889,2.305556,-1.340278,-1.308333,-2.072222,-2.844444,-5.005882,-1.705882,-1.258824,-1.083333,-2.826923,-2.320513,-2.897436,-2.355311,-3.802198,0.4736842,-1.289474,-3.184211,-1.946154,-3.603846,-2.069231,-3.929487,-3.176282,-2.503205,-0.4807692,0.2371795,-0.6089744,-2.571429,-0.3452381,-3.839286,0.3846154,-2.288462,-1.230769,1.130952,-0.04166667,3.928571,-2.162338,-1.805195,-3.175325,-1.278846,-2.971154,-2.019231,-0.1666667,-0.3229167,-1.333333,1.347594,-1.668449,-1.989305,-2.527778,-2.588889,-3.027778,-4.285714,-8.348214,-11.70536,1
0.4171429,-0.8285714,-3.56,-1.569231,-1.876923,-2.023077,0.1153846,1.086538,-2.019231,-1.929825,-2.210526,-4.129825,-1.682051,-2.246154,-0.9179487,-1.461538,-3.41958,-2.944056,-2.307143,-3.335714,-2.171429,0.4204545,-3.931818,0.3636364,-1.311111,-0.9666667,-2.188889,-3.5375,-2.84375,-1.93125,0.34375,-0.04166667,-0.07291667,-1.351852,-0.1481481,1.030864,-2.775,-0.475,0.9,-2.373737,-0.3939394,-0.989899,-2.254902,-3.385621,-2.24183,-0.8131868,-0.4010989,-2.368132,-1.831373,-0.4,-0.0627451,-0.8561404,-0.4947368,-1.294737,-0.9242424,-0.8969697,-1.948485,-1.247934,-3.123967,-3.066116,1
1.85098,-1.94902,-0.7294118,-2.975,-0.7125,-4.28125,-0.2142857,0.2222222,0.3333333,-2.483333,-1.713333,-0.46,-3.265306,0.1989796,-0.6020408,-2.348416,-2.506787,-2.330317,-3.732143,-2.325,-3.885714,-1.041026,-1.764103,0.5076923,-1.513393,-1.142857,-2.276786,-1.825658,-1.582237,-1.460526,-2.171053,-0.07017544,-0.5438596,-1.157895,-0.6695906,0.3362573,-8.65625,-0.9791667,-0.5416667,0.3769841,-1.829365,-0.6944444,-4.171429,-4.657143,-5.942857,-0.5168067,-0.5798319,-0.07983193,-1.93135,-0.5583524,-1.356979,-0.6515152,-1.641414,-2.424242,0.1606061,-0.7787879,-1.684848,2.392857,-0.7,0.15,1
1.3646617,4.8045113,4.1879699,3.8516484,3.8736264,3.9505495,2.4663462,5.5336538,4.2307692,3.6704545,5.1704545,5.2840909,4.3166667,4.8555556,3.9722222,4.625,6.4326923,8.4567308,4.6307692,4.7461538,4.5230769,4.5854701,5.3461538,4.0641026,3.3076923,4.0213675,2.3333333,3.3178571,4.0428571,4.4678571,2.9882812,3.8242188,3.578125,2.708502,2.1417004,0.93522267,2.0316742,4.3755656,4.6923077,5.4380952,6.0571429,5.4809524,0.22180451,1.7330827,2.018797,2.2796053,3.2796053,2.9276316,2.6701754,2.9578947,1.6631579,3.8537549,2.6482213,4.5731225,3.9365079,3.4338624,3.5873016,3.2222222,1.2850242,1.3671498,1
2.8884615,3.2269231,4.1884615,0.75524476,3.6503497,3.6923077,2.0542986,5.6923077,3.7466063,2.7958333,4.4708333,5.4166667,2.3480392,5.495098,2.9754902,3.1611111,5.8444444,6.6888889,3.4529915,5.474359,5.0769231,3.8866397,5.2064777,6.1781377,1.8807018,4.0736842,3.3473684,4.1031746,5.0608466,3.9497354,2.5441176,3.7610294,3.7169118,0.88235294,3.4485294,-0.38970588,1.546875,6.0208333,5.5989583,1.7925926,1.2074074,0.8,0.94375,2.43125,2.025,1.1447964,2.7782805,4.2307692,0.83181818,3.1022727,1.3909091,4.3794466,2.6363636,2.9051383,5.2527473,4.3699634,3.996337,2.3596838,2.5296443,4.3359684,1
1.6754386,2.9166667,4.2017544,1.622807,2.4035088,1.745614,2.0480769,5.1538462,4.5769231,2.9846154,5.2615385,7.7846154,4.2791667,5.7916667,5.3625,5.1945701,6.5972851,6.7511312,3.8947368,4.839599,5.3458647,3.9925926,5.062963,5.3407407,1.3435897,3.3076923,4.4871795,3.0367647,4.1740196,5.3504902,1.2672065,4.6680162,4.9716599,0.052631579,3.6754386,-0.69736842,3.575,9.25,2.90625,3.2857143,3.5761905,4.5952381,0.88259109,3.4534413,1.6437247,2.3428571,3.5873016,3.8444444,3.0486111,2.8125,-0.18055556,3.7125506,3.2510121,2.8380567,6.0181818,4.5636364,3.3363636,3.3057851,-0.041322314,3.0082645,1
-2.1466165,-0.46616541,-2.4360902,-2.8021978,-0.087912088,-0.010989011,0.019230769,-0.40384615,-1.0240385,-1.3522727,0.93181818,0.61363636,-2.8944444,-0.49444444,-0.47222222,0.1875,0.60576923,0.63461538,-1.8076923,0.40769231,-0.79615385,-0.83760684,0.59401709,0.53418803,-2.8162393,-0.93162393,-2.7307692,-1.0142857,-0.96071429,-1.7571429,-0.91796875,0.16015625,-0.61328125,-2.4412955,-1.5748988,-3.2469636,-3.1312217,0.013574661,-2.0723982,-1.4190476,0.40952381,-1.2761905,-0.7593985,-0.37218045,-0.96616541,-1.6315789,-0.72697368,-1.0625,-0.55789474,-0.38947368,-1.0631579,0.44664032,-0.82608696,-1.6996047,-2.2751323,-1.1851852,-2.1904762,-1.9758454,-2.3864734,-2.763285,1
-0.85384615,-0.66923077,-3.8076923,-5.8251748,-3.0699301,-2.7692308,0.17647059,-0.48868778,-1.800905,-2.5083333,0.175,-0.41666667,-2.1666667,-0.34803922,1.122549,0.17222222,1.0722222,-0.28888889,-0.74358974,0.53418803,-0.31196581,0.40080972,-0.25910931,-0.56275304,-1.8245614,-1.5719298,-1.2105263,-1.8386243,0.16137566,0.11904762,-1.5882353,-0.70220588,-0.30882353,-1.1838235,-0.84558824,-2.4044118,-5.46875,1.7083333,-1.2552083,-0.65185185,-0.26666667,2.0222222,-0.0125,-1.025,-2.9,-1.3303167,0.59276018,-0.50678733,-0.57727273,-0.33181818,-0.34318182,-1.8498024,1.2529644,-0.7826087,0.38095238,-1.3516484,-0.86446886,-0.84980237,-1.1027668,-1.1501976,1
-1.5614035,-0.94736842,-2.7719298,-1.5789474,-3.1403509,-3.1052632,1.2307692,0.57692308,0.50480769,-2.7794872,-0.45128205,0.21025641,-0.68333333,1.1625,-0.89583333,-0.11764706,1.9140271,-1.4434389,-0.74185464,-0.77192982,-2.0250627,-1.4333333,-0.055555556,-0.21481481,-1.2769231,-0.85641026,-2.0461538,-1.3039216,-0.48284314,-0.39460784,-1.9473684,-0.53036437,0.17408907,-0.38157895,-1.4210526,-1.0570175,-0.38125,2.59375,-6.41875,-0.47142857,-0.43333333,0.33333333,-0.3805668,-0.56680162,-1.2226721,-1.7365079,-0.092063492,-1.4539683,-2.1666667,0.011574074,-2.025463,-0.31578947,-0.69230769,-0.060728745,0.34545455,0.18181818,-0.96363636,-0.63636364,-2.6652893,-3.3099174,1
-1.984568,0.4506173,-3.660494,-2.3,-2.34,-5.045,-0.6923077,-0.8247863,-3.717949,-2.993939,-2.712121,-5.172727,-3.637566,-2.626984,-3.42328,0.7111111,-2.033333,-4.233333,-2.408088,-1.672794,-5.180147,1.104396,-2.423077,-8.648352,1.846154,1.763736,-4.126374,-7.078804,-4.641304,-7.706522,-1.279412,-0.9889706,-4.933824,-3.716667,-4.325,-5.925,-7.821429,-8.410714,-0.5892857,3.471111,0.4,-0.9911111,-1.75,-2.233333,-3.125,-1.778195,-3.323308,-2.105263,-3.639053,0.6745562,-4.254438,-4.316667,-3.383333,-4.016667,-4.917874,-5.130435,-9.057971,-3.383333,-8.616667,-16.15,1
-3.09611,-2.736842,-2.018307,-1.713287,-2.916084,-4.685315,-1.013889,-2.37037,-4.486111,-1.984962,-1.639098,-3.87218,-4.73545,-2.375661,-5.402116,-1.513725,-3.231373,-4.666667,0.5403727,-1.257764,-5.223602,3.256198,-0.2479339,-6.082645,-1.128906,-2.136719,-4.917969,-0.7990196,-1.04902,-5.879902,-6.211111,-1.7,-5.272222,-1.9,-2.277778,-4.833333,-9.177778,-3.888889,-5.237037,-4.265152,-1.204545,-3.515152,-3.187879,-3.29697,-6.169697,-2.536765,-2.014706,-2.583333,-1.852941,-0.2647059,-4.487395,-5.149351,-2.405844,-4.801948,-1.470175,-1.575439,-5.978947,-4.853801,-4.315789,-8.959064,1
-3.738636,0.1837121,-2.842803,-2.75,-3.203125,-4.46875,-1.322917,0.8055556,-9.847222,-3.616071,-2.020089,-4.803571,-1.452381,-3.062771,-3.15368,-2.646825,-3.265873,-4.186508,-0.8333333,-2.591787,-3.939614,-0.6759259,-2.398148,-8.018519,-4.166667,-2.851852,-4.25,-6.707692,-3.269231,-6.069231,-9.040179,-1.852679,0.9241071,-6.4625,-1.5375,-6.9,-4.120879,-4.197802,-3.10989,-0.6666667,0.8186275,-2.235294,-3.504202,-2.985994,-4.495798,-4.572464,-1.746377,-4.108696,-0.2,-1.777778,-4.711111,-2.997151,-1.991453,-3.968661,0.5470085,-0.4358974,-6.820513,0.5204082,3.459184,-0.622449,1
0.9333333,-0.7125,0.06666667,0.553719,-1.818182,-1.380165,-0.9362745,1.303922,-1.401961,0.5866667,-0.9866667,-0.45,-1.647343,-0.7415459,-1,-0.6862745,0.1111111,-2.264706,0.2863248,-0.3205128,-0.9529915,-2,-1.433566,-2.636364,-2.979167,0.6875,-0.4583333,-3.965035,-2.86014,-1.72028,-4.148438,-3.894531,-0.5703125,-2.538462,-1.315385,-0.8769231,-2.478788,-2.339394,1.745455,-2.585034,-1.632653,0.2653061,1.217949,-2.557692,-1.173077,-0.8,-2.606667,-0.5,0.96,0.5933333,-3.466667,-1.495868,-1.710744,-3.46281,-1.602041,-2.908163,-2.520408,-1.241758,-6.32967,-5.89011,1
0.6717172,-1.315657,-3.073232,-1.790123,-0.345679,-1.91358,-0.9142857,0.25,-2.514286,-0.3235294,-1.313725,-0.8529412,0.7252747,-2.016484,-0.6593407,-2.478632,-1.260684,-3.175214,0.8642659,-1.094183,-2.160665,0.6296296,-1.101852,-2.712963,-2.38961,0.1688312,0.01298701,-3.232143,-1.994048,-2.339286,-0.03205128,-3.185897,-1.525641,-2.65,-1.558333,-1.708333,-6.94,0.44,3.24,2.024038,-0.7740385,-0.6153846,-1.665385,-0.4076923,-1.907692,-0.9705882,-0.6352941,-1.929412,-1.379464,-0.03125,1.191964,-0.1069959,-0.3127572,0.6790123,-0.6545455,-1.424242,-2.351515,-0.6923077,-3.288462,-4.230769,1
-1.106087,-1.262609,-1.012174,-0.7769231,-1.046154,-1.134615,-0.4642857,0.06547619,-0.985119,-2.989899,-1.050505,1.515152,-0.31,-1.34,-1.683333,-0.7222222,-1.960317,-1.902116,-0.180778,-1.313501,-2.510297,-1.494318,-0.7897727,-1.778409,0.203125,-1.484375,1.148438,-2.34375,-1.69375,-2.45625,-4.301282,-2.923077,-1.794872,-4.625,0.09722222,-1.875,-10.80128,0.5833333,-1.692308,-1.31746,-2.960317,-5.357143,-1.266667,-3.133333,-0.7090909,-0.855615,-1.796791,-0.04812834,-2.684028,0.1388889,0.8923611,-3.116883,-1.24026,-0.8701299,-1.967593,-1.578704,-2.037037,-0.01176471,0.8117647,-1.482353,1
-0.5311005,0.222488,-1.490431,-1.657754,0.4438503,-2.475936,-0.412037,0.712963,-0.2824074,1.230556,-0.4972222,0.3388889,-0.8354978,-0.04112554,-0.7705628,2.0625,-1.125,-0.4097222,0.2039474,0.3256579,-0.8815789,1.953846,0.3076923,0.3230769,-1.494949,0.09090909,-0.8030303,-3.13125,-0.25,-2.79375,-2.616667,-0.9555556,-0.6111111,-1.408333,-0.425,0.7916667,-1.055556,-0.9722222,2.018519,-2.324444,-0.2444444,-2.533333,0,-2.145455,0.2181818,1.561111,-0.8055556,-1.494444,0.9669118,-1,-1.246324,-1.717687,-1.153061,0.2687075,1.146667,-1.04,-1.488889,-3.185185,-3.259259,-4.940741,1
-1.184524,0.3849206,-1.440476,-0.4047619,0.2420635,-0.4801587,0.4113636,0.1863636,-0.5431818,0.3421517,-0.005291005,0.09347443,-0.08333333,-0.5119048,-0.2333333,-1.392857,-0.2178571,-0.2464286,-1.428571,-0.5756303,-0.8487395,-2.694444,-0.009259259,0.8194444,-0.6117647,-0.4117647,-1.364706,-1.961538,1.093407,-0.4120879,-0.8246753,-0.8376623,0.7857143,-1.102564,-0.3418803,-3.08547,-2.534091,0.05681818,-0.1136364,-2.244444,-1.322222,-2.633333,0,-1.545455,-1.314685,-1.3,-0.2,-1.753846,-1.492754,-0.2101449,-0.7004831,-1.448718,-0.6581197,-2.064103,1.013889,0.3194444,2.347222,0.03418803,-1.111111,-1.196581,1
-1.160606,-0.1494949,-0.179798,-0.537037,0.4953704,-2.268519,0.2487923,0.7342995,0.4903382,-1.528571,0.1301587,-1.201587,-0.4761905,-2.007937,0.4563492,-0.8242188,-0.5,0.4257812,-1.033333,-0.84,-3.28,-0.5705128,-0.8653846,-0.02564103,-1.066667,0.5166667,-0.7444444,-0.2777778,0.6785714,-1.678571,-2.298077,-1.067308,-0.3269231,0.02884615,-0.4615385,-0.2692308,-3.883333,1.091667,2.433333,-1.701299,-1.704545,-3.350649,-0.2888889,-1.122222,-0.8444444,-2.320261,-0.8071895,-2.137255,-0.7666667,-0.7166667,-2.6625,-2.884615,-0.7051282,-3.685897,-1.582996,0.1214575,-1.862348,-1.526316,-0.9665072,-0.5502392,1
-1.2213542,3.6588542,2.9166667,2.0974026,2.9025974,2.6428571,1.2755556,3.8311111,0.90666667,3.4833333,3.15,-0.25,0.5125,2.0083333,0.91666667,3.7649573,3.5598291,2.1965812,1.9210526,2.4172932,1.6917293,1.4833333,1.4416667,-1.8666667,3.3409091,2.9393939,1.9924242,0.53846154,1.5656109,-0.54751131,-0.084615385,1.4769231,2.4576923,0.25,2.1534091,-0.32386364,3.9444444,2.4740741,2.6444444,1.1111111,3.5,1.7055556,1.8717949,2.965812,2.8290598,1.9555556,0.25555556,2.4333333,0.97685185,3.2314815,-0.4537037,0.671875,2.7916667,2.59375,2.09375,2.3169643,2.6964286,2.1444444,0.68888889,1.5222222,1
-0.49519231,2.6634615,2.4807692,2.2121212,2.5681818,2.0909091,1.5555556,2.7638889,0.75,2.174359,3.1846154,2.4923077,1.4714286,1.8333333,0.085714286,2.025,3.1285714,1.575,0.93837535,2.3529412,2.5770308,1.86875,3.20625,3.08125,1.486631,2.8770053,3.2620321,2.5090909,2.1927273,1.2909091,2.7472527,1.2087912,2.4450549,0.59259259,1.8740741,-0.97037037,-1.5844156,2.2532468,0.77272727,1.9,1.8944444,2.2277778,3.0979021,2.1468531,-2.9230769,1.8544892,2.3003096,2.0557276,-0.27678571,2.3392857,1.5357143,1.8994709,2.3809524,0.54497354,1.2430769,3.9015385,2.6923077,1.9915966,-0.91596639,0.99159664,1
0.43469786,2.2105263,0.63157895,1.5357143,2.625,0.33928571,2.75,2.875,0.75595238,2.0512821,2.5333333,-0.01025641,0.38847118,2.7744361,1.0100251,2.8125,2.6487069,1.5711207,1.8310249,2.0138504,2.4736842,3.532967,3.478022,3.5274725,0.39259259,3.537037,1.3074074,2.985,4.115,2.945,2.7307692,2.7051282,3.6474359,3.1692308,2.3461538,1.3692308,-2.325,7.5625,1.375,2.4637681,2.9710145,0.23188406,-0.98245614,2.9868421,0.30263158,1.0405797,3.2405797,1.7826087,0.78289474,2.3070175,-0.58552632,5.027972,0.24475524,-1.2027972,2.7926421,2.9732441,3.6822742,3.1666667,3.7152778,3.0347222,1
-1.3571429,-0.66541353,-0.81954887,-1.1868132,-0.34615385,-1.2032967,0.23076923,-0.46153846,-0.26923077,-1.6477273,0.36363636,0.5625,-1.5166667,0.58333333,-2.4222222,1.4375,1.9615385,0.61057692,-0.80384615,0.64615385,-0.95384615,1.7307692,0.042735043,1.9401709,-0.93589744,-1.6367521,-0.92735043,-0.28928571,-0.34642857,1.5714286,-0.7734375,0.41796875,-0.20703125,-1.4048583,-2.340081,-2.4129555,-0.80090498,0.95022624,1.1945701,-1.7380952,1.0619048,0.71428571,-0.18421053,-0.69172932,0.56390977,0.22039474,-0.25986842,-3.1546053,1.1017544,-0.45964912,-0.31578947,0.77865613,0.43478261,-1.4980237,-1.4920635,0.2962963,-1,-1.3913043,-1.3478261,-3.0096618,1
-1.5346154,0.24230769,-0.85,-4.7832168,-3.2657343,-2.4125874,-0.85972851,-0.92307692,-4.0090498,-0.3,-0.025,-0.92916667,0.27941176,0.54411765,-0.54411765,-0.077777778,2.8888889,2.2722222,2.965812,-0.57264957,0.71367521,0.81376518,-0.28340081,-0.56680162,-0.42105263,-0.75087719,-1.3017544,-0.73280423,1.021164,-0.18518519,-0.57720588,0.091911765,1.0955882,0.38970588,-0.16176471,-3.5882353,-4.0833333,1.7291667,1.4791667,-0.6,-1.237037,3.4,1.19375,-0.88125,-3.75,-1.321267,-0.29411765,0.38914027,0.015909091,0.32045455,-1.0409091,-0.18181818,0.6284585,1.3043478,1.3296703,-0.21978022,-0.48717949,1.4268775,-1.0948617,1.6956522,1
-0.95614035,-0.58333333,0.39473684,-2.9912281,-2.9868421,-2.3333333,0.95192308,-0.58173077,-2.1490385,0.2,0.71282051,-1.5333333,-1.5166667,1.5666667,0.70833333,0.14479638,3.4751131,2.8823529,0.067669173,0.037593985,-0.80701754,-0.77407407,0.88518519,-0.13703704,-1.3282051,-1.3846154,-0.89230769,-0.41421569,0.3627451,0.91421569,-1.2064777,0.27530364,1.8623482,-0.55263158,0.13157895,-1.3157895,-1.35,2.54375,-3.84375,0.29047619,-0.7,-0.033333333,0.57489879,0.56275304,0.52226721,-1.9015873,0.66031746,1.0349206,-1.4652778,0.88657407,-0.55555556,0.90688259,-0.32793522,-0.7854251,-0.59090909,0.65,-1.8818182,-0.44628099,-2.1033058,-2.5454545,1
-1.1390977,-0.5112782,-2.3909774,-0.18681319,-0.71978022,-1.1978022,-0.13942308,-0.12019231,-2.1778846,-2.1193182,0.28977273,-0.63068182,-3.2222222,1.3611111,-0.21111111,0.46153846,1.2355769,1.2259615,0.62692308,-0.015384615,1.6076923,2.1752137,1.4700855,1.7136752,-1.3846154,-2.9145299,-2.0598291,-1.4964286,-0.10357143,-0.85,0.54296875,0.2421875,0.32421875,-2.9149798,-3.3076923,-4.1417004,0.69230769,0.24434389,-0.87330317,-1.0142857,0.72380952,1.147619,-1.5150376,-0.87969925,-0.33834586,-1.1907895,-0.32236842,-1.3552632,-0.45964912,0.62105263,0.25614035,-1.8418972,-0.95652174,-0.22529644,-0.54497354,-0.56613757,-0.084656085,-1,-1.9275362,-3.1884058,1
-1.0076923,-0.80384615,-0.13846154,-3.8741259,-4.4125874,-3.3006993,-0.56561086,-0.58823529,0.25791855,-1.6,-0.29166667,0.020833333,0.53431373,-0.55882353,-3.1470588,0.033333333,2.9,-0.87777778,0.44871795,0.38034188,0.05982906,-0.076923077,0.34817814,1.0688259,-2.6315789,-1.5508772,-1.445614,-0.28042328,0.65608466,-0.54232804,-1.4669118,-0.31617647,-0.72794118,-0.97058824,-0.97058824,-4.4117647,-1.84375,1.15625,-0.03125,-0.44444444,-2.2518519,-2.637037,-0.53125,-1.54375,-2.29375,-0.27149321,-1.0226244,-1.3438914,-0.91590909,-0.020454545,-0.15,-1.7905138,0.85375494,0.92094862,0.21245421,-0.3956044,-1.1794872,-0.31225296,-0.68774704,0.54545455,1
1.0657895,-0.84649123,0.10964912,-5.4736842,-3.0877193,-3.5482456,0.19230769,-0.8125,-0.28365385,0.31282051,-1.3538462,1.3333333,-0.008333333,1.0791667,-1.175,-0.47058824,2.2533937,0.29411765,-1.1929825,-0.18295739,-0.73684211,0.77777778,0.79259259,-0.77037037,-3.5538462,-1.225641,-1.5179487,0.32107843,-0.50490196,-0.24264706,-2.3360324,0.4291498,1.0769231,-0.71052632,-0.96491228,1.245614,-4.05625,3.45,-6.2125,-0.071428571,-1.6857143,-0.26190476,0.53846154,0.65587045,-2.3684211,-2.0920635,0.22857143,-0.63174603,0.027777778,0.62962963,-2.0462963,-0.18623482,0.15384615,-1.5668016,1.8772727,0.11363636,-1.2727273,-2.4793388,-2.8884298,-2.7603306,1
-0.1168831,0.8138528,0.4329004,-2.485714,-1.3,0.2,1.411765,-1.463235,-2.198529,-2.324561,-0.6725146,-1.652047,-1.632381,-2.03619,-1.373333,-0.12,-0.7218182,-0.7272727,-0.1785714,1.553571,-1.130952,-1.615385,-1.160839,-4.965035,-0.09401709,-0.4273504,-1.384615,-6.168831,-2.357143,0.3571429,-3.943878,-1.423469,-0.1428571,-0.2714286,-2.357143,0.7428571,-1.352381,-6.4,-0.9285714,5.844156,1.720779,1.331169,-0.07142857,-2.695489,-3.278195,-1.145511,-2.405573,-1.356037,1.491597,-0.04201681,0.512605,-2.691176,-2.622549,0.4215686,-4.090909,1.048128,1.71123,-4.813725,-7.441176,-10.17647,1
1.0625,0.7638889,-0.7986111,0.296875,0.1796875,-1.425781,-2.568627,-1.4,0.5215686,-1.522222,-1.172222,1.366667,-4.525,-1.259375,-0.35,2.406433,1.040936,1.997076,-0.3184211,-1.505263,-2.068421,6.378205,2.871795,-0.2371795,-1.035897,-1.153846,-2.05641,-3.32967,-3.598901,-3.274725,0.1294118,-1.109804,-2.356863,-2.3,-1.6875,-0.975,-8.481481,-1.064815,-2.87963,-0.1634615,1.211538,0.9951923,2.633929,-1.026786,-0.4330357,-1.935065,0.237013,0.6363636,-1.375,-0.4694444,0.2194444,-0.5056818,1.835227,0.9772727,-1.532967,-3.326923,-3.497253,-3.862434,-5.862434,-5.89418,1
-4.078261,-3.362319,-1.06087,-1.347249,0.06072106,0.6698292,0.5065789,2.328947,-3.157895,-0.7662338,-2.017316,0.2510823,-0.5380952,-1.035714,-0.3392857,-0.8101604,-1.550802,1.385027,-1.354386,-1.014035,-0.8035088,3.589744,3.846154,3.871795,-0.8392857,-2.5,-1.160714,-2.477273,-0.4715909,-2.068182,-6.09697,-1.066667,2.6,-6.492424,-1.166667,-2.242424,-5.746032,-3.126984,5.468254,0.3816092,-1.124138,0.8505747,-1.824074,-3.087963,-1.101852,-1.093137,0.4166667,-0.3578431,0.003968254,-0.6904762,0.4642857,-4.557692,-1.519231,0.3557692,0,-0.2333333,-2.653333,0.3705882,2.435294,0.5823529,1
